country,reactor_age_years,reactor_type_code,reactor_nominal_power_mw,load_factor_pct,population_within_30km,ambient_temp_c,co2_avoided_tons_per_hour,core_temp_c,coolant_pressure_bar,neutron_flux,control_rod_position_pct,coolant_flow_rate,radiation_inside_uSv,radiation_outside_uSv,maintenance_score,days_since_maintenance,sensor_anomaly_flag,grid_demand_index,market_price_eur_mwh,backup_generator_health,staff_fatigue_index,public_anxiety_index,social_media_rumour_index,regulator_scrutiny_score,env_risk_index,weather_severity_index,seismic_activity_index,cyber_attack_score,avalon_raw_risk_score,avalon_learned_reward_score,true_risk_level,avalon_evac_recommendation,avalon_shutdown_recommendation,human_override,incident_occurred,year
Romania,30,1,672.2717090113515,99.74497367570515,1204758,-15.022422583615796,0.2682228956730343,312.3052164904,134.66108043030806,1.1213109466056457,40.53627419925213,5274.334259148485,35.15890019040789,0.1482026478687433,99.07373651483732,287,0,59.23888482941712,133.4093552982158,91.67742052603664,32.84589569700401,37.8335878251909,28.775845547136264,67.03983098253764,75.58144568909344,41.37053128773086,8.460731085508375,0.0,-0.5685214157461767,6.276267244641278,1,0,0,0,0,2015
Ireland,1,4,1290.701039499166,75.73760887411449,1147365,22.59390567189696,0.3910184420120033,296.0903863251381,151.86463635135308,0.750662878136546,53.77690287561288,5491.446556875358,56.316042852798574,0.1135275131435863,77.19451050892205,345,0,47.55407393329241,127.47925197745704,78.38574339221695,29.77389768361812,36.70408919629711,7.764158925653088,56.56877344957764,2.5231454584989947,8.669709918992279,0.117224779683802,24.263998654243476,0.5574912662254486,4.350014013399356,3,0,1,0,1,1999
Sweden,30,3,1134.027730384718,82.38219277657294,393192,19.238708749076856,0.3736947643941332,295.9579400331476,144.37843877473244,1.1212744556471297,34.342459418688,5793.618720642965,55.11434564990144,0.1484869664817964,72.9952979121971,312,0,39.64212936511588,118.50997760471743,80.71990471933739,50.30932954045368,48.62766675963894,35.14732868659518,67.51151225093557,16.356030961048866,23.050979217362404,6.350754158211971,19.878320604923477,1.081450611375261,8.387754096140306,3,1,1,0,0,1994
Norway,45,3,979.1608639799434,79.00644294947003,647537,3.706875604442242,0.3094400677535407,310.56232324070845,168.95510388218634,1.210123217801778,43.98344534519902,5462.763153646099,61.98683304717928,0.1012201720897134,59.17109419938613,43,0,76.22896400672556,82.37060432953194,74.33940541816283,56.13338264578032,44.8714185491757,26.4766673142299,25.04803045201876,22.027248174696,0.0,1.6062015840339248,0.0,2.115687877191359,5.374446354268978,3,0,1,0,0,2004
Croatia,32,2,940.2749822340307,97.354317757568,1126291,24.45025635723315,0.3661593175996138,311.9703184828635,147.57827806945951,0.9314316875780944,41.45718814719366,4900.846626656451,56.65217427620448,0.128079625852718,87.74434140239457,146,0,41.252301001698086,29.394785393468823,84.39330837144401,33.28091313645973,47.57474683278608,0.0,95.9663345631958,64.5051881277332,14.095830734082172,7.879433710111412,13.098668984096353,1.7513270009567867,6.911101629599907,3,1,1,0,0,2024
Belgium,28,3,1220.832632774193,85.95027885272073,1311545,4.085893256224183,0.4197236208777724,286.37804055629607,160.28798364160767,0.8277731513707978,56.10676585933589,5700.961175539389,47.06177124831943,0.1180613647818911,100.0,42,0,84.37204220651114,170.44994497636782,64.50191651864287,27.3009428544957,26.28620543210235,2.8383344675539988,44.02461335823614,83.63726955458479,33.78588170331216,12.990469103992854,4.179655533153585,0.6830929321757495,6.076359991953821,2,0,0,0,0,2001
Belgium,21,1,1490.9953746442648,100.0,861412,5.77095177186614,0.5963981498577059,305.09142761351,157.669602417893,1.177755711656772,46.369750036879616,4520.649270062274,77.13266845469296,0.1205551068509244,42.96022613534993,323,0,78.89830997952598,28.991779638337302,90.98688099468104,45.076069921606944,22.66939894734165,0.8021945431327673,67.36327440483028,36.22858717395452,46.429920704638064,3.078527260870981,3.109350378135229,2.673275162380381,5.700071649179938,3,0,1,0,1,1993
Ukraine,46,4,1096.1759261011152,89.13754202947388,1384220,7.143045936288436,0.3908417107381424,280.6532711614724,140.54958629420415,1.3439048228261126,30.36986583625989,4088.42535939514,60.14887585085971,0.1083199371194248,62.383114043788574,319,0,28.74962470610381,54.53250250149307,81.92570045074906,27.5179419388184,30.47115531100215,28.31888144429204,66.30953741665462,23.23549540550647,12.853882884403474,8.557368071994908,14.922940747696032,0.3843473396358251,4.610954626990397,2,0,0,0,0,2018
Greece,13,3,1424.72316407692,87.4245018063582,1488782,-6.954725766269597,0.4982228513256122,289.1580111190345,165.28971909968826,1.029556908682371,47.3178981947647,5839.501711723881,38.49416442862028,0.1363686959472787,73.7336053285863,94,0,70.01678297497384,71.78374948560837,84.7712519463917,30.70510345096044,8.550667516526811,62.51947368731591,40.056781671257895,41.5167920341712,17.63300700007603,2.617098123078379,15.357604069069971,0.8302058971933322,6.920077125875805,2,1,0,0,0,2019
Latvia,27,3,1002.1563818439674,85.68206782602836,851323,16.127077672234417,0.343467324325768,303.91305597229064,154.8401804177618,0.8234185225715398,25.65577228785419,5922.637546411313,48.70489007877456,0.0272750686047072,61.88394973281227,652,0,27.644870985546333,127.6611014805188,82.32452412032988,64.86761348596757,18.30259136359856,0.0,66.96258031153326,42.51490801504311,23.26634598312696,11.911067448950812,23.504539622500893,1.6060126097979732,4.0875833568567,3,0,1,0,0,1999
Austria,36,4,702.3944627931766,93.17992099257336,327010,17.20105082478144,0.2617962421947568,285.13450424232855,170.07644007791723,0.9988308799185648,46.05844086676039,4754.915178343922,52.267552355854605,0.1866414538369152,86.9792668091363,237,1,40.534685555671935,108.8884305574028,92.49778077277932,17.060189452867014,19.055430518345247,8.033135204323065,45.37073819280564,86.35959019694002,24.63792313162444,12.80770405023177,10.3069857677413,2.856635983119528,6.202498129413975,3,0,1,0,0,1993
Cyprus,7,2,661.5057364586386,67.62313801754657,700352,7.414723575840706,0.1789323748637652,289.6751439930973,161.1349493571532,0.8332504865534419,39.54108573379042,4679.387171177024,47.36968615964258,0.1669524549654562,84.2749159915375,137,0,95.36493112934208,141.18075008969106,84.49110663379828,39.14919322434053,15.42407125206462,50.0232218636716,59.69826439018096,22.19176747109922,23.378542355151644,2.8626150488237547,20.139131101965347,0.9760757809878212,5.978086224265489,2,0,0,0,0,2015
United Kingdom,22,3,651.3343713236776,85.8534395552051,1439189,19.06253373594852,0.2236771843146595,270.1189562223758,147.39969091518438,1.1432199972227075,42.24922176377127,5335.063529248222,70.53547718542742,0.1676775184836957,81.05643883741868,687,0,59.72531494362589,184.84052411114143,68.51722105423555,73.1915612705281,15.055160985049508,37.94563386485612,53.87347766944024,53.88647352196252,25.144742636407976,3.6965543580951032,1.7074882261696305,0.7973234820260593,4.419254234556506,3,0,1,0,0,2024
Lithuania,10,2,980.15014195767,84.29953556272035,605296,-3.911259720182741,0.3305048069950639,301.7623148143462,152.9886761988693,0.9898775610258465,39.39935279072623,4342.219613105941,47.101777398763446,0.1438969343775615,100.0,659,0,47.418806201754734,125.30102176509642,70.74068929430632,0.0,51.11570417134179,45.95672567974064,45.441020418336784,47.64114454458471,12.314479612664632,3.30482150022549,2.9128514491959647,1.0627559606211778,4.5927261574453535,3,0,1,0,0,2002
Austria,39,2,937.237750835842,92.25418827157766,1265310,18.860804385999717,0.345856431683359,281.7615968389387,152.70356998623026,0.8144074707197766,30.866552666539604,4855.873339424028,46.13527596366518,0.215185816836791,79.85589969867992,627,1,37.59211128056863,68.78301589951832,79.26243520020986,30.73616444866044,61.567502931388674,9.742225582206288,44.829688948627386,50.11909022347246,17.161182612257523,3.027657575331376,22.976824399323547,2.43904558316886,5.0683476669489504,3,0,1,0,0,1999
Greece,15,3,1317.9370236225695,83.12298394125963,270245,15.253981609903326,0.4382034322006815,282.6830205926784,162.77996245488407,1.0398852887442658,29.008099164826056,5140.7405649623215,57.411969664286126,0.1165632841790725,66.93733900522535,261,0,85.68033340646254,149.1547761700474,71.0500770805388,44.7412409101029,48.91667790564936,42.13092544496992,72.63584589191595,27.634621321920086,35.9001939690157,0.8356909861262114,5.33184209452206,0.9935169641498592,7.93043432223236,3,1,1,0,1,2005
France,15,1,1342.821501584866,74.6126556583733,818422,5.093121441567631,0.4007659132336455,315.3285426515773,162.451974635759,0.8689249141593256,56.209099587665946,4585.270741281467,51.20409877846264,0.0673114989569657,57.75854716120504,427,0,83.55810573821756,158.6978180250303,69.60638611301601,77.62621251479601,19.80564684528241,64.50601294715999,54.42976332506392,42.73678898663554,38.48567694923752,43.53872988137556,7.365740310319934,3.204381228252664,7.658671118146697,3,1,1,0,0,2015
Italy,4,2,650.8539688337398,85.073506749197,500417,16.14115467291755,0.2214817180412752,284.6899533411809,148.26795149710736,0.7369880993135873,68.23269352958337,5659.623671473206,47.77878662574662,0.1654548084763414,82.16181674981308,431,0,64.08470380869477,93.18822524300153,72.91629712856239,17.175651957697443,37.5889427710372,37.252157995676,47.318275573617,31.964113227125832,20.506258786907196,27.19623679850372,10.989345946037302,1.1001551139466663,6.9327684980668725,2,1,0,0,0,1995
Cyprus,32,3,821.123262889015,74.17159471131657,1122790,3.1841258698626618,0.2436160874521515,306.2872983071787,164.47165735458535,1.1518554713996223,44.06201360253876,5154.322343678378,71.65827039881135,0.2472188168418943,58.166572071883095,711,0,66.56496958108293,129.1017016900948,81.20171589594395,35.21017311639432,19.568539707014125,43.54662070841464,87.30523142144132,55.48780980831752,28.30034995343976,9.858411051873992,9.156129507096242,2.717132179976299,6.786309723289412,3,1,1,0,1,2001
Austria,23,2,874.2618501588997,65.74737787412515,1350331,23.051109038041915,0.2299216968933158,311.48842518085524,159.06593912938817,1.0597262365698603,40.47667733639868,4918.241358511569,65.3620212668683,0.2241299649455742,86.1263078877621,63,0,66.6911629656735,97.37399638429132,91.50190547733598,25.7315611314673,13.335844875013231,0.0,36.23261548000263,4.713529853627058,34.851813328659546,13.720126053327826,23.47103115240529,1.806729343070709,5.601591504351365,3,0,1,0,0,2024
Malta,6,4,1147.6119841428094,92.27122481485492,983999,17.270516892626116,0.4235662535562516,308.7594774491397,161.6939181972748,0.9061699645723028,21.581085303425947,5589.576916016994,35.89803016631818,0.1975674505449097,67.82021777138853,381,0,67.0906365062841,127.71479206444998,92.1860885300046,77.93379621747985,32.14859293797746,61.03784302239447,83.06235588907057,34.50889992719932,31.89573332047129,1.3775910188816132,18.895656508671756,2.142293052086848,8.553069068943955,3,1,1,0,0,2014
Greece,24,1,744.5152239069503,90.79061572694673,101265,15.636426845226117,0.2703799823863904,291.2626310265088,160.17829054692092,1.254414628568999,13.610412029239132,5090.912368704603,68.73024062280409,0.2651570277272375,44.36031597210648,462,0,76.26135123227431,97.26419637071568,86.33044426604965,34.08262233805552,45.18018081752274,34.64959428599005,49.79909632445941,27.20796903666428,33.84239933830752,13.102382592486649,12.409362240098812,3.336708487290832,6.45631938841038,3,0,1,0,0,2005
Slovenia,20,1,733.9412194000004,89.67090943993574,261146,7.376278306971264,0.2632527064762138,288.592064008825,163.29019563870867,0.8506525647566242,15.88206739710807,4570.911035761584,48.21144357765283,0.1312470382839456,90.23026699423168,28,1,48.14173602586612,123.4589403548438,76.78097916258562,25.091966112348665,50.635731267541416,29.25672071967604,62.3972040011784,44.69756633583427,2.63280732575614,14.079073288765509,1.4354217829768583,2.227817105386827,6.735813790610513,3,1,1,0,0,1998
Hungary,37,4,1543.7888892079582,98.0292842194581,1017075,19.751818291196717,0.6053460791800338,281.3002540829278,145.67188193589698,0.913063562922764,47.95967605922055,5758.79885504985,61.34558503939297,0.128786410714219,83.54376762087563,497,0,29.109433466400585,106.13860698010788,79.13025331919866,39.45257211905215,0.0,30.40925790623457,43.26350014066311,6.266816717375143,1.6197300312694305,1.0183685055356055,5.8612830700363165,1.0096003306973969,2.78467057590969,2,0,0,0,0,1995
Sweden,20,4,1404.202907297781,78.34968109696075,1069534,24.037105353950988,0.4400753999288251,268.57738903328016,156.9008582339319,1.0750097003161054,13.368607890480035,4984.50299068096,69.82269266618255,0.1387258592306319,86.97412289875092,327,0,86.37044820080098,193.9213892071084,80.730292077332,51.80116130749894,23.16965534503896,16.194465701345663,31.49976003909409,39.80669737147095,30.279299827004422,16.0376196384336,13.591292264581432,1.52393168148972,4.72462997200468,3,0,1,0,0,2016
Belgium,12,2,780.6549020911702,70.68885857228744,732979,28.068927004822115,0.2207344158707425,306.58342152123384,165.07418677944773,1.1752530108286454,49.875574189526105,3005.9483731508226,58.10008224422613,0.0266886606859849,51.69546823348408,8,0,37.65786573276535,43.04767580402783,73.40458222071156,70.51737846990963,44.2049616610991,17.554924418481768,21.667037395970983,55.37256349879653,2.94448991291268,1.078434064792961,18.974332455542594,2.1470337122649403,3.9021249676304617,3,0,1,0,0,2008
Lithuania,33,4,1006.567807905491,84.29970223191955,1249904,6.547129294905875,0.3394134659306755,305.1579099779978,166.15720962828726,1.0781939685463684,23.540256392971752,5168.336991606975,72.81379208158661,0.2244956032100034,94.98633107277531,220,0,73.67796603945824,103.09051046518152,83.8149977523189,19.09253663335619,9.623076088885814,42.35092925526652,84.59938444141734,29.396197603605856,58.58085893469863,16.273841733675983,8.320678181807565,2.8075597766981795,6.262687520788613,3,0,1,0,0,1996
Austria,28,1,955.6219992575656,81.52499700294089,747652,20.185370524351505,0.3116283225016696,302.1546252799702,166.14177833595326,0.8872086025935568,42.39418436939796,3848.506107864773,58.53510988297551,0.151286361075433,100.0,534,0,68.28744015209529,190.3735956911252,86.67191255581281,60.16797115490711,35.239098686063976,52.99839210055369,88.67542627424015,36.31835494860739,31.214963470714657,11.01240574432439,3.429333770693759,2.602082918450261,6.862278423068457,3,1,1,0,0,2003
Poland,8,4,1391.0040740654072,76.57704283229931,596290,25.954404905875524,0.4260759142384381,252.4280577575559,146.14076721645714,0.9525297132005044,33.88513490189784,6253.073200496491,56.289196248239705,0.1197973834980174,60.34291142662202,499,0,54.82550837352086,179.34925598458236,74.52272015176494,46.46009221800855,78.3078726386821,0.0,31.535397461194783,26.844171865977792,35.3395819181176,2.007926474598108,0.0,1.136753585883282,6.92156825411433,2,1,0,0,0,2018
Belgium,1,3,1110.212916478122,84.20150846512205,1103463,9.56955937355253,0.3739264091396817,292.3417944387932,175.78247327281107,0.8709391196867662,24.0903978069849,5217.380486464016,60.09407738620268,0.1410517370225775,80.87850792281,310,0,47.03718889959218,117.48191462549116,53.19098559317982,52.38835195776325,29.03189348604098,7.753725735781927,48.70352490440342,23.043533141811125,24.832381098666584,13.704083957379652,9.32918115104479,2.0808324860714285,4.704083897179949,3,0,1,0,1,1995
United Kingdom,37,3,727.849736993467,78.88394853795415,1316059,26.05428681535929,0.2296626447854245,304.44304714285295,172.6508466768498,0.9335345856679268,19.23313069296225,5217.381590671395,37.619481453743305,0.1034752950667467,69.13379289021935,430,0,65.20060335793944,68.53627665968531,66.4035876591659,15.099801107972452,3.444346338727396,32.83544098881928,51.76874213747063,56.43680312075851,5.349523009167065,5.365895986328136,0.0,2.01553051953158,6.350037279860933,3,0,1,0,0,2003
Italy,22,2,1338.9920631562438,66.63994716643168,115083,13.588646731198176,0.3569214413800138,314.29829681379744,146.34483932757115,0.9486765329874376,14.152619557117776,5451.460603456045,47.95803957025097,0.1532303763291735,68.83087236995985,235,0,86.24667786630539,130.2283840522073,86.72127815483069,25.40206722333623,26.127667782370764,32.248374650862814,55.02405375222993,9.300458847528382,45.60844912064234,23.418647306211888,0.0,1.2271764343787388,4.6991994147623055,3,0,1,0,0,2007
Portugal,6,1,996.8879782249188,80.5882330920624,841960,1.8134621869734036,0.3213497630234583,299.4837191279283,152.009765011797,1.083257064754572,23.76928602395157,3930.226594357581,39.28807509154303,0.1249599182545991,79.08842663962153,654,0,33.85770484110871,105.40416437767016,65.96089353112544,23.04317651755788,62.2875232158678,5.477674562680466,39.49246841829202,51.88817025597673,38.97459507773221,4.15445752014284,10.54508768417175,1.1137097496640287,3.866082268741168,3,0,1,0,0,2022
Cyprus,21,3,862.9242476321471,73.63624833296143,87624,4.900347259662691,0.2541700167646987,297.9083877415292,161.85148592293302,0.861997153516272,73.35896086285211,5238.638917287366,48.218338866384045,0.1272934785907903,66.17498613173227,241,0,59.49793027764022,137.2755560667236,83.39803759137736,27.303898024589625,30.499980037787,40.41807168892774,60.08357964241924,29.0698209443956,18.169193067260277,3.506140681661935,24.499061383001603,1.0994157997371143,5.051438897829019,3,0,1,0,0,2019
Slovakia,32,4,975.4986220207202,87.31648071610923,1422213,-2.434144362585513,0.3407084264730533,284.8173618345168,147.7855940249355,1.1909630836188931,59.560848682255966,4391.028939036823,54.49707777511343,0.1062621963958373,72.41940859137777,569,0,96.58845830215245,134.34114729731027,75.8980481821499,57.56247331046527,7.130031070467357,0.0,43.392385118009,44.93589841006483,61.30706355559152,5.671164932974165,2.3922566579084803,1.6813674104908165,2.805059667498264,3,0,1,0,0,1993
Sweden,35,3,1097.7565636068964,78.43965241759345,26643,11.610948995794608,0.3444305731538271,300.67833387728444,160.81722624047518,0.9950046954949928,42.72795761465515,4755.283652666854,48.528718005133314,0.1522114424605231,100.0,657,0,76.09336598109893,124.92801249028348,92.0497813627354,49.94386932711342,37.00211315942504,0.0,53.39718761904412,13.488997458530744,9.291738258153654,2.289974713891937,14.128531434688565,1.7136737843976269,5.812037239509732,3,0,1,0,0,2024
Slovenia,15,3,943.1155164170094,96.11631474141052,1113828,10.398164337649913,0.3625951512537808,291.44750366673776,157.1172460572426,0.8292184918337627,34.50399513187149,5261.556854385071,48.56235170176805,0.124994126614669,55.69807745780426,423,0,36.39542391076325,106.52386640401892,81.16405608170295,29.325542071759173,61.84188555404072,18.535045116085957,71.68439474573475,42.45307139398146,59.43499404507777,1.9468455154788156,13.12659310921655,0.8367790694079449,5.760801571973711,3,0,1,0,0,2017
Belgium,5,2,841.9057725917578,100.0,358724,13.88390314906547,0.3367623090367031,284.0595197404608,167.88691469157015,1.0777208759507275,31.20060153254294,4667.489130570094,36.43509529088541,0.217984304822846,80.07192216898328,145,0,43.68076773749391,105.7275794039931,61.21112568769851,0.0096079450182244,22.27257695368932,17.822518633458515,37.90696368220847,24.14850071492189,34.272878480250256,5.694840140073075,15.548714812868145,0.4058138374236782,4.422258679978388,2,0,0,0,0,2003
Luxembourg,46,4,998.5020288039804,91.79381373011906,146406,25.61702119932326,0.3666252369647141,277.6386205538536,159.2971837667116,0.9759735185522266,41.64593078389986,3847.783116270629,44.75459394255654,0.1769877857138591,100.0,457,0,79.66392147409813,152.5705017282196,79.49054133770484,31.51090912896133,23.79541482601481,27.655399365309066,49.64722916478563,54.46483043608522,45.75043888425668,9.139237773928336,8.104132516650019,0.9088751694706928,5.097448958585229,3,0,1,0,0,2023
Lithuania,48,4,619.1729107498983,69.4897381801668,103856,11.835666907992412,0.1721046538250488,280.81426112155884,134.69465256588822,0.907983858058528,31.4377448314021,5287.594338733238,66.68138722700314,0.0845984886843485,75.76569979191697,6,0,34.40273001199189,72.96463452234667,79.67894963040791,20.311895731431868,15.794210591332895,30.74703759997556,84.0686056767142,21.904701774625124,31.59210231159711,7.024565728771753,2.7317485874845584,-0.9168406738773278,5.265115027355618,1,0,0,0,0,1996
Czech Republic,6,4,1372.497846096314,100.0,893227,9.328706893574264,0.5489991384385257,299.87380939555385,163.62647041956492,1.2833030114014856,31.336690522877685,5428.936629773735,44.43059850273024,0.1806697096628111,85.77381232582108,641,0,54.06347237106742,149.9792701532296,78.22637310291144,71.04690560912714,69.2730930318775,15.486010854315332,22.48276620163771,70.43644584703381,8.470100233399169,14.032750671827166,7.163154121458556,1.3094079320307574,7.264707119352013,3,1,1,0,0,2014
United Kingdom,25,2,770.9448935675858,100.0,1116553,10.004947946307087,0.3083779574270343,274.1818380566894,167.29629079123055,0.9374698430879737,47.300381392981166,4336.986995387894,46.55447154943569,0.1671040797696502,63.62676595153481,721,0,46.79767625328463,120.01671808432856,70.73331332655364,22.687840922531983,20.19680721398348,43.71901230559679,74.77873441037019,0.4781720012080086,27.49423979973441,24.791028995130112,12.885383204172696,1.192243147213029,5.09293121863229,3,0,1,0,0,2009
Netherlands,46,4,643.9046136306372,85.18790511307941,825373,-6.533495120693814,0.2194115405113631,290.5883834361408,154.36920501608827,0.9091840953280056,24.85899342949702,4527.497399521615,52.33231343544868,0.153530488035383,61.89069029480415,233,1,58.10674693883078,87.01098429482049,83.48207730885555,53.58400868863912,19.056000584801808,10.768976439099854,42.96130968554809,20.962449499986224,21.136010700638025,16.635475385117996,5.075336735173356,2.1772494465282897,1.5276490977968118,3,0,1,0,0,2006
Hungary,40,4,1253.698692905079,98.22926160335533,1335526,18.8346527818342,0.4925995875086306,314.6171399403708,156.47878608890187,1.1921401557402134,2.7928043513396474,4881.519317300345,53.71175021877576,0.1421485718243088,54.89210717576257,531,0,77.99719689160051,169.44149534073424,77.32783571978149,60.52034149429628,37.630253880467926,34.82788561445294,50.74612110487891,18.385382727303487,25.123382282386583,2.845861392882838,5.010383107124366,2.508132293781504,6.486810223321639,3,0,1,0,0,2018
Luxembourg,29,3,1373.9361288236723,79.48324861953321,566267,10.492075250395729,0.4368196276586038,273.4882240367068,156.51085281185814,1.1007737624565537,31.2258410503867,6152.874448699279,48.63128776678237,0.2088317040231467,76.384509776293,568,1,57.45349826632853,51.73253596725739,87.1184441315419,43.720980336032135,33.83098173665533,0.9527701247757604,48.773686725907766,43.71095587548842,30.82147598638195,6.122195246563527,7.404888251154486,1.7524219660573064,4.826619032624055,3,0,1,0,0,2023
Ireland,7,3,1413.8291315928432,66.3375406515041,513173,12.803317615192258,0.3751597899652839,301.7388663411831,149.146801771682,1.1508848896472503,61.77958799096485,6038.766846075931,36.04127950194762,0.0946874573134289,100.0,652,0,50.83816309988876,107.39054498525498,78.57114622368957,24.886032346695973,37.00430815588477,0.4107782532557564,63.99381065185288,70.97291547493468,16.019796982533826,4.431356844658304,10.425836791221265,2.20575517048389,4.191487189879428,3,0,1,0,0,2003
Hungary,40,4,1093.5091826606,77.39715561378407,530148,9.992350614730068,0.3385380015019371,303.20769221430453,179.69500394677863,0.8873838709430195,15.57560501217289,5653.548670201869,55.40857492897396,0.1465959207166276,84.55636420363788,628,0,63.75335323358044,161.60051530298705,81.89414028157864,28.17252976501597,26.21010219052634,17.787219874263688,27.52163696837456,16.425962293771725,22.560665098532805,2.172096315591141,0.0,3.2214916109433025,3.914352732671235,3,0,1,0,0,2015
Latvia,13,1,805.3681846899854,100.0,5290,13.273850998269978,0.3221472738759942,290.63062320045816,147.1759724090416,1.043983721025514,21.42427293376666,6245.431094219151,69.20616343861101,0.0661717391836537,77.56186062547049,535,0,60.31808751890501,113.45233855454111,76.48231318820649,68.16452919812342,20.62421121757924,0.0,61.83096984030215,42.16360712367711,21.691369017735678,31.098345173760723,11.337268732368123,1.8407717314634489,4.420083513179721,3,0,1,0,0,2017
Cyprus,38,1,1337.227677249827,70.08920076388526,833849,-1.1175854447531712,0.3749008765511482,304.3320277979734,164.27948025131218,0.722723167591925,30.451667016296497,5646.404622213377,68.35760618927384,0.1766736072905125,68.79144511231398,114,0,42.817788475665296,132.0687776016419,76.26719470932616,55.8701008909962,1.2682093893590114,13.929335496246178,60.58060801079648,22.999454771266663,22.83033804901661,0.947741045491159,14.949431093198664,1.4901402706126727,3.4080050620802496,3,0,1,0,0,1997
Switzerland,18,4,1299.713077154337,84.99521281931494,609168,11.989194427450045,0.4418775583871184,292.17943727740595,164.23347441766202,0.6159106014162987,16.031711378367028,5163.559829473523,42.82524974453972,0.1467729834843941,67.61559517382145,330,0,51.86477134960989,144.8507728214769,84.65412342208975,84.06721878826602,0.0,38.35083380728816,77.47069195152203,42.62243832641802,27.93215077545785,0.8145923522654673,4.856480604152496,1.5730452886823314,6.751870929322612,3,1,1,0,0,1995
Spain,2,1,846.2707341031733,85.34143893340212,404086,5.959677095545954,0.2888878487023654,306.9291521505851,150.42139516818665,0.881816713591943,62.5534360373625,4336.34595612552,54.022708477540064,0.1009657768544027,62.46951804725392,403,0,27.054407298052617,169.105072024179,83.58276493856287,19.82996972926943,35.026344851900326,7.011844604482702,64.0381536925274,19.60560522966829,35.83871097930105,29.849282454531178,17.417528765404047,1.5920241479325634,6.697221274616613,3,1,1,0,0,2021
Luxembourg,8,2,1503.407755862793,79.87025756032187,38397,12.34929133754779,0.4803102587157871,278.9787484058892,145.6360943171431,1.009433940075368,41.467237949002914,3962.17980160451,75.29811424915172,0.1592341930243028,64.274249902062,546,0,49.03010452261952,5.19079315125488,77.37007519031928,50.26344698723999,34.967852755953345,24.38074424848896,17.658074272433424,31.96565991129205,25.760852262983484,3.037008887152165,0.0,0.7611872847226853,4.432872738796902,3,0,1,0,0,2013
Ireland,11,3,704.371458082829,80.56478400162885,110311,1.8503758677131792,0.2269901375094219,323.33574539169524,153.93525681723756,1.4800404568758867,13.322330298951492,4706.295990740949,49.96283387972756,0.2182158076509165,82.61396639726793,460,0,87.55593611992997,154.49090720348315,74.7461505394221,51.80376317859602,21.195320137395708,42.03466800364817,67.05997545053565,28.525549153394817,12.043138271726283,3.488903692138628,3.1831026089372507,1.8738832401994612,5.312023943056493,3,0,1,0,0,2000
Italy,33,2,1582.6882395913258,85.72249134236203,807618,16.785645404003816,0.5426879156641026,316.5587587970333,161.9729492852285,1.2499544656703343,38.07986998182352,5114.661628787493,52.54718073023751,0.1555711311135649,100.0,264,0,72.4476003488137,129.7074675879234,86.34706613973309,41.276219685150885,40.09657056326455,27.537563157889544,93.42371293753814,65.0018051630422,24.56111886807765,11.65208986547391,4.580829791096602,2.926577189248228,8.602736585809275,3,1,1,0,1,2022
Croatia,38,3,1460.2478109774647,79.37837658065273,1288895,12.214053215379748,0.463648402563372,261.55425077748765,158.06782535866702,0.7813000312152206,39.41195056907355,6381.681304122753,35.06297094218248,0.0712514766561109,87.95807288633908,419,0,53.71867178747176,147.06123511141692,68.75909209816925,53.49059559403389,0.0,35.34748697561342,42.37383029841424,54.7405760122176,58.74463652051717,2.185105794507836,0.0,-0.4023923820201486,1.8711980251374296,1,0,0,0,0,2020
Luxembourg,48,1,1287.8986454790752,70.77941502832068,644450,-0.9547926542385046,0.364626850971102,312.5863737995128,173.15852823685344,1.1751196487406093,36.3804205354091,4864.422964073886,60.41991631249722,0.1490667341607896,67.29087825705166,373,0,77.61949163382813,151.03688733019106,78.04036648731577,49.61920774928125,20.60524389665157,33.5405169520332,54.54658064987887,41.697271146776686,7.906136353657459,4.736064362295372,11.681460840754257,3.4358212849105407,6.497680686872852,3,0,1,0,0,2021
Finland,27,1,1538.7498882798327,87.15031942943456,83508,21.463355628647136,0.5364101771423767,286.344699205309,149.1235429516354,0.730891225526666,37.51704129492393,5091.671222811654,52.78167806344801,0.164730093364753,63.51113299476524,13,0,87.99221388265786,37.4599113117429,70.71256437605155,50.19899230551943,36.29734070009147,11.06909514562998,61.5332522207201,41.18129103604858,38.6986639271347,0.7673428447757857,8.784161340981957,-0.6432520399551839,2.950269376173837,1,0,0,0,0,2008
Netherlands,20,4,1322.3111683237078,95.73366582444972,72296,6.856587394293875,0.5063587820169582,316.4876472973381,149.36617412573725,1.306607212825625,38.061117249086415,5207.033289780348,41.0809747677846,0.1153663410960509,62.48396204701324,75,1,60.03240443578432,161.43590957090206,84.92483232341678,27.984290932498592,61.63583334416181,16.834619798556037,15.501887316539907,41.44458433007926,9.851524795225062,9.4557774131726,7.709624103432391,2.3696327651342872,6.342655793528561,3,0,1,0,0,1992
Sweden,12,1,790.456997030046,93.69572518653422,1025516,8.413800506369482,0.2962497662620011,310.1330425415071,163.8168145900298,0.8989362086480228,44.6474530653405,5123.459696006128,56.9342675646299,0.2609910179316131,100.0,534,0,44.2417201457641,125.63271914157671,70.17976754338784,17.38316921237033,31.228860156265327,0.0,21.55014647758877,24.81227099945628,32.30806384793592,5.282303692788108,0.0,2.26928609295083,3.533144581630646,3,0,1,0,1,2004
